acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,Max Search Time Delta
0.818,['Duncan Laurence'],0.45,183624,0.329,0,1Xi84slp6FryDSCbzq4UCD,0.00109,9,0.135,-12.603,0,Arcade,82,2019-03-07,0.0441,71.884,0.266,2019,515376000.0
0.9,['Elvis Presley'],0.465,129173,0.27,0,3QiAAp20rPC3dcAtKtMaqQ,0.00104,4,0.145,-16.660999999999998,1,Blue Christmas,79,1957-10-15,0.0425,94.518,0.58,1957,42076800.0
0.3,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",0.815,345241,0.715,1,1mohfLaTJtB2RplHLQVM70,4.83e-06,4,0.091,-4.65,0,La Jeepeta - Remix,83,2020-04-24,0.207,176.007,0.7859999999999999,2020,20995200.0
0.153,['Lil Tjay'],0.848,195649,0.457,1,3bAzFi7wGuOXJdgOYyFDSW,0.0,0,0.115,-10.118,1,Losses,78,2020-10-30,0.293,100.018,0.227,2020,383788800.0
0.0505,['Shawn Mendes'],0.5920000000000001,202357,0.885,0,5LZtB6nxvjIhUoElp3Zqk0,2.38e-06,9,0.0843,-4.944,0,Teach Me How To Love,78,2020-12-04,0.0807,98.991,0.731,2020,339292800.0
0.0591,['Maroon 5'],0.748,235493,0.7879999999999999,1,2iuZJX9X9P0GKaE93xcPjk,0.0,1,0.0863,-7.055,1,Sugar,80,2014-09-02,0.0334,120.076,0.884,2014,10454400.0
0.608,"['Sista Prod', 'Subvrbs']",0.768,154599,0.339,0,0qUcpOOna3kkrwfqky85e1,0.000956,0,0.261,-13.169,1,Eyes Blue Like The Atlantic (feat. Subvrbs),79,2020-07-20,0.777,76.229,0.568,2020,
0.32,['Twenty One Pilots'],0.754,220051,0.583,0,6xZ4Q2k2ompmDppyeESIY8,0.00015,4,0.14400000000000002,-7.34,0,Level of Concern,76,2020-04-09,0.0432,122.012,0.77,2020,31536000.0
0.0863,"['DJ Snake', 'Justin Bieber']",0.649,205947,0.716,0,0lYBSQXN6rCTvUZvg9S0lU,2.63e-05,8,0.135,-5.371,1,Let Me Love You,81,2016-08-05,0.0349,99.988,0.163,2016,515376000.0
0.39,['Billie Eilish'],0.853,221543,0.35100000000000003,0,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7,0.752,-10.198,1,wish you were gay,79,2019-03-29,0.241,118.028,0.282,2019,65836800.0
0.0119,"['Calvin Harris', 'Sam Smith', 'Jessie Reyez']",0.7809999999999999,213309,0.768,0,5N5k9nd479b1xpDZ4usjrg,4.91e-06,11,0.325,-5.9910000000000005,1,Promises (with Sam Smith),79,2018-08-17,0.0394,123.07,0.486,2018,
0.0381,"['Juice WRLD', 'Lil Uzi Vert']",0.742,258475,0.579,1,1a7WZZZH7LzyvorhpOJFTe,0.0,0,0.0952,-5.024,1,Wasted (feat. Lil Uzi Vert),78,2018-12-10,0.202,144.994,0.502,2018,
0.179,['R.E.M.'],0.6659999999999999,268427,0.855,0,31AOj9sFz2gM0O3hMARRBx,1.2e-06,9,0.0987,-5.051,0,Losing My Religion,81,1991-03-12,0.0295,125.639,0.8029999999999999,1991,331344000.0
0.542,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",0.903,417920,0.675,1,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,11,0.0595,-3.445,0,Te Boté - Remix,77,2018-04-13,0.214,96.507,0.442,2018,84153600.0
0.92,['Nat King Cole'],0.319,192160,0.21,0,4PS1e8f2LvuTFgUs1Cn3ON,8.06e-05,1,0.138,-15.231,1,The Christmas Song (Merry Christmas To You),81,1962,0.0341,78.696,0.209,1962,420768000.0
0.00257,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.66,217088,0.787,0,6juLaduD4STCUDWT0AYun4,0.0,1,0.32299999999999995,-4.592,0,MORE,79,2020-10-28,0.032,142.018,0.199,2020,31536000.0
0.0735,['Twenty One Pilots'],0.609,324467,0.674,0,23OXdR7YuUBVWh5hSnYJau,0.06,10,0.345,-7.388,0,Chlorine,77,2018-10-05,0.0548,90.009,0.315,2018,26265600.0
0.00305,['Studio Killers'],0.6679999999999999,215280,0.7979999999999999,0,4JLBDUYSaOMPYND0iWeSWQ,0.0144,11,0.277,-5.7010000000000005,1,Jenny (I Wanna Ruin Our Friendship),78,2020-12-04,0.0334,133.928,0.575,2020,10454400.0
0.423,['Zara Larsson'],0.665,190932,0.6990000000000001,1,5tAa8Uaqr4VvA3693mbIhU,0.0,11,0.0969,-5.265,1,Ruin My Life,76,2018-10-18,0.0578,124.896,0.585,2018,70934400.0
0.464,"['Anuel AA', 'Bad Bunny']",0.691,246000,0.765,1,06s3QtMJVXw1AJX3UfvZG1,3.29e-06,8,0.203,-4.727,1,Hasta Que Dios Diga,82,2020-05-29,0.111,174.021,0.855,2020,26265600.0
0.414,"['The Chainsmokers', 'Halsey']",0.748,244960,0.524,0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,Closer,84,2016-07-29,0.0338,95.01,0.6609999999999999,2016,515376000.0
0.0655,"['Coolio', 'L.V.']",0.647,240693,0.514,0,7lQWRAjyhTpCWFC0jmclT4,0.0,8,0.398,-10.05,1,Gangsta's Paradise,81,1995-11-07,0.0593,79.97399999999998,0.387,1995,462844800.0
0.635,['The Temptations'],0.5720000000000001,165000,0.418,0,745H5CctFr12Mo7cqa1BMH,0.0,0,0.0961,-10.738,1,My Girl,78,1965-03-22,0.0349,104.566,0.6940000000000001,1965,102470400.0
0.454,"['MAX', 'SUGA']",0.746,172245,0.611,0,5dn6QANKbf76pANGjMBida,0.000922,0,0.133,-7.034,0,Blueberry Eyes (feat. SUGA of BTS),78,2020-09-15,0.101,149.967,0.411,2020,
0.00272,['Bring Me The Horizon'],0.235,227296,0.86,0,1PInWkBARsxLyouDqa2GtF,0.0969,4,0.388,-2.842,0,Can You Feel My Heart,76,2013-04-02,0.0561,127.788,0.342,2013,7776000.0
0.0102,['MGMT'],0.705,299960,0.7120000000000001,0,2Y0iGXY6m6immVb2ktbseM,0.0008550000000000001,6,0.1,-6.1560000000000015,1,Little Dark Age,81,2018-02-09,0.0385,97.512,0.62,2018,13046400.0
0.0414,['Juice WRLD'],0.665,175755,0.6509999999999999,1,3oDkdAySo1VQQG0ptV7uwa,0.0,1,0.0896,-5.515,1,Lean Wit Me,81,2018-12-10,0.156,163.935,0.237,2018,476064000.0
0.007759999999999999,"['Marshmello', 'Halsey']",0.63,172762,0.633,0,3Z8FwOEN59mRMxDCtb8N0A,0.0,4,0.0541,-7.087999999999999,1,Be Kind (with Halsey),85,2020-05-01,0.0457,93.995,0.452,2020,73612800.0
0.278,['Maren Morris'],0.612,197293,0.57,0,7yFhA2fUsL2oIMWlw5DaHQ,0.0,11,0.0963,-6.642,0,The Bones,76,2019-03-08,0.0347,77.002,0.334,2019,354931200.0
0.175,['Masked Wolf'],0.778,132780,0.695,0,3Ofmpyhv5UAQ70mENzB277,0.0,4,0.15,-6.865,0,Astronaut In The Ocean,79,2021-01-06,0.0913,149.996,0.472,2021,0.0
0.168,"['Earth, Wind & Fire']",0.6970000000000001,215093,0.8320000000000001,0,2grjqo0Frpf2okIBiifQKs,0.00131,9,0.269,-7.2639999999999985,1,September,80,1978-11-23,0.0298,125.926,0.979,1978,176169600.0
0.59,['Morgan Wallen'],0.403,202133,0.537,0,0uRrG2jRR5tuifsYIJHEao,0.0,3,0.112,-6.627999999999999,1,Sand In My Boots,80,2021-01-08,0.031,69.877,0.414,2021,7776000.0
0.0381,"['Kanye West', 'Dwele']",0.639,237507,0.628,1,31I3Rt1bPa2LrE74DdNizO,0.0,6,0.386,-7.5779999999999985,0,Flashing Lights,76,2007-09-11,0.0399,90.482,0.43,2007,415411200.0
0.171,['Van Halen'],0.5720000000000001,241600,0.835,0,7N3PAbqfTjSEU1edb2tY8j,0.000376,0,0.0702,-6.2189999999999985,1,Jump - 2015 Remaster,78,1984-01-04,0.0317,129.994,0.7959999999999999,1984,
0.201,['Travis Scott'],0.7020000000000001,198408,0.708,1,27a1mYSG5tYg7dmEjWBcmL,0.0,10,0.118,-5.3660000000000005,0,CAN'T SAY,78,2018-08-03,0.0547,147.98,0.713,2018,404956800.0
0.0362,['Imagine Dragons'],0.672,201240,0.655,0,6Qn5zhYkTa37e91HC1D7lb,0.0,10,0.117,-5.021,0,Whatever It Takes,80,2017-06-23,0.0311,134.945,0.556,2017,92102400.0
0.234,['Daryl Hall & John Oates'],0.7509999999999999,190627,0.501,0,4o6BgsqLIBViaGVbx5rbRk,0.112,5,0.0467,-12.151,1,You Make My Dreams (Come True),77,1980,0.0551,167.05700000000004,0.902,1980,357609600.0
0.0215,"['K/DA', '(G)I-DLE', 'Wolftyla', 'Bea Miller', 'League of Legends']",0.6759999999999999,162600,0.857,0,2V4Fx72svQRxrFvNT1eq5f,0.0,10,0.254,-4.368,0,THE BADDEST,76,2020-08-27,0.0438,149.981,0.7170000000000001,2020,178848000.0
0.038,['Stevie Wonder'],0.633,245493,0.634,0,1h2xVEoJORqrg71HocgqXd,0.0064,8,0.0385,-12.115,1,Superstition - Single Version,76,2002-10-29,0.0725,100.499,0.872,2002,
0.42,['BTS'],0.547,254950,0.605,0,0n2moJpAEWHwaPYYjkzMDl,0.0,8,0.125,-6.755,1,Blue & Grey,83,2020-11-20,0.0415,121.953,0.364,2020,544320000.0
0.0251,['TLC'],0.743,214400,0.675,0,1KGi9sZVMeszgZOWivFpxs,0.000717,8,0.0685,-4.267,0,No Scrubs,78,1999-02-23,0.0953,92.909,0.59,1999,504921600.0
0.32,['BLACKPINK'],0.738,189052,0.861,0,18PergoIrGmRyeYxnaXJN2,0.00175,2,0.325,-4.141,1,Kill This Love,78,2019-04-05,0.237,131.974,0.58,2019,63158400.0
0.401,"['Bad Bunny', 'Jhay Cortez']",0.731,205090,0.573,1,4MzXwWMhyBbmu6hOcLVD49,5.22e-05,4,0.113,-10.059,0,DÁKITI,91,2020-11-27,0.0544,109.928,0.145,2020,0.0
0.0423,['MAGIC!'],0.774,224840,0.7559999999999999,0,6RtPijgfPKROxEzTHNRiDp,0.0,1,0.305,-4.995,1,Rude,78,2014-06-25,0.0389,144.032,0.931,2014,213062400.0
0.643,['Fools Garden'],0.6629999999999999,191027,0.475,0,4fXGWiVhlOLdhwRDP6pIFG,0.0,1,0.122,-8.834,1,Lemon Tree,76,1995-01-01,0.0417,143.175,0.644,1995,28944000.0
0.154,['Train'],0.468,259933,0.64,0,2hKdd3qO7cWr2Jo0Bcs0MA,0.0,0,0.154,-5.862,1,Drops of Jupiter (Tell Me),77,2001-03-27,0.0275,79.297,0.499,2001,510019200.0
0.005220000000000001,['blackbear'],0.745,212027,0.593,1,3Q3myFA7q4Op95DOpHplaY,5.25e-06,8,0.123,-6.35,1,do re mi,76,2017-04-21,0.0526,111.002,0.17,2017,110419200.0
0.279,['Brent Faiyaz'],0.505,247080,0.267,1,5VlTQnZO89Ioku8ssdbqJk,0.0,9,0.096,-13.763,0,Dead Man Walking,83,2020-09-18,0.05,143.929,0.439,2020,173577600.0
0.738,"['Brett Eldredge', 'Meghan Trainor']",0.583,173560,0.5720000000000001,0,5Q2P43CJra0uRAogjHyJDK,0.0,1,0.266,-4.776,1,"Baby, It's Cold Outside (feat. Meghan Trainor)",77,2016-10-28,0.0366,113.998,0.684,2016,
0.00883,"['Dua Lipa', 'DaBaby']",0.7020000000000001,203064,0.825,0,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),85,2020-03-27,0.0601,102.977,0.915,2020,
0.111,['Ski Mask The Slump God'],0.935,145627,0.552,1,1ThmUihH9dF8EV08ku5AXN,0.0,10,0.0952,-9.373,0,Faucet Failure,78,2018-11-30,0.335,99.993,0.615,2018,68256000.0
0.87,['Taylor Swift'],0.5589999999999999,315147,0.334,1,73YUReisjb3A9ActdLLjJQ,0.0,11,0.114,-10.733,1,happiness,80,2020-12-11,0.0376,122.079,0.211,2020,347155200.0
0.0598,['One Direction'],0.647,230333,0.823,0,3NLnwwAQbbFKcEcV8hDItk,0.0,2,0.119,-5.231,1,Perfect,76,2015-11-13,0.0762,99.933,0.396,2015,186796800.0
0.8740000000000001,['Labrinth'],0.439,287693,0.153,0,4G92yYrUs0cvY7G41YRI0z,0.0,1,0.107,-8.95,1,Jealous,78,2014-11-23,0.0479,116.76,0.104,2014,202435200.0
0.00509,"['G-Eazy', 'Tory Lanez', 'Tyga']",0.8029999999999999,213308,0.759,1,0JjM9bKm4wrwohMslcm892,0.0,7,0.0921,-4.692,0,Still Be Friends (feat. Tory Lanez & Tyga),78,2020-02-07,0.0494,104.0,0.284,2020,
0.325,['HVME'],0.767,163208,0.659,1,20McUFi8KCIVdNDLrkTDuZ,0.0,1,0.13,-7.4289999999999985,1,Goosebumps,90,2020-06-12,0.0444,124.946,0.439,2020,173577600.0
0.00239,['Coldplay'],0.429,266773,0.6609999999999999,0,3AJwUDP919kvQ9QcozQPxg,0.000121,11,0.234,-7.227,1,Yellow,85,2000-07-10,0.0281,173.372,0.285,2000,528595200.0
0.8009999999999999,['Ariana Grande'],0.499,157710,0.462,1,3ko9jEHNt4O5fjKN65ULJp,0.0,0,0.0946,-5.308,1,shut up,76,2020-10-30,0.0312,127.698,0.599,2020,186796800.0
0.009000000000000001,['Fleetwood Mac'],0.545,270213,0.67,0,5e9TFTbltYBg2xThimr0rU,0.000822,9,0.0451,-8.81,1,The Chain - 2004 Remaster,80,1977-02-04,0.0496,151.553,0.481,1977,
0.183,['Dean Lewis'],0.518,240013,0.7290000000000001,0,6w8pFOKn42O418qwcQElZ3,0.0,11,0.0643,-7.193,0,Waves,77,2019-03-22,0.0452,156.879,0.343,2019,28944000.0
0.0264,['6ix9ine'],0.611,132303,0.688,1,4NhDYoQTYCdWHTvlbGVgwo,0.0,1,0.251,-5.688,1,GOOBA,76,2020-05-08,0.341,178.46200000000005,0.393,2020,28944000.0
0.123,"['Chris Brown', 'Drake']",0.696,260640,0.454,1,6XHVuErjQ4XNm6nDPVCxVX,0.0,1,0.155,-6.756,0,No Guidance (feat. Drake),82,2019-06-28,0.153,92.928,0.136,2019,
0.382,['Elton John'],0.414,377093,0.428,0,2TVxnKdb3tqe1nhQWwwZCO,0.000243,0,0.14800000000000002,-11.097,1,Tiny Dancer,78,1971-11-05,0.0278,145.075,0.282,1971,320716800.0
0.033,['M.I.A.'],0.447,205200,0.848,0,1ixbwbeBi5ufN4noUKmW5a,7.46e-05,2,0.65,-6.175,1,Paper Planes,76,2007-08-20,0.222,172.253,0.485,2007,397008000.0
0.733,['Sam Fischer'],0.605,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,11,0.0808,-6.212999999999999,1,This City,83,2019-12-11,0.0443,73.877,0.519,2019,281404800.0
0.0309,['Avicii'],0.545,255093,0.78,0,4lhqb6JvbHId48OUJGwymk,4.64e-05,7,0.0828,-4.867,0,Hey Brother,76,2013-01-01,0.0436,125.014,0.458,2013,223603200.0
0.0302,['Eminem'],0.949,284200,0.6609999999999999,1,3yfqSUWxFvZELEM4PmlwIR,0.0,5,0.0454,-4.244,0,The Real Slim Shady,79,2000-05-23,0.0572,104.504,0.76,2000,0.0
0.0172,"['XXXTENTACION', 'Trippie Redd']",0.797,146520,0.5329999999999999,1,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,Fuck Love (feat. Trippie Redd),83,2017-08-25,0.0412,131.036,0.329,2017,
0.191,['Luke Combs'],0.487,232533,0.65,0,6IBcOGPsniK3Pso1wHIhew,0.0,0,0.0933,-5.195,1,Forever After All,82,2020-10-23,0.0253,151.964,0.456,2020,15724800.0
0.104,"['Jay Wheeler', 'Myke Towers', 'Rauw Alejandro', 'DJ Nelson', 'Jhay Cortez', 'Lunay', 'Kendo Kaponi']",0.841,382555,0.674,1,7LE1K0lZyRFZjSlrnm7lfD,0.0,2,0.131,-5.35,1,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",83,2020-12-17,0.0962,90.007,0.7609999999999999,2020,
0.0706,"['Future', 'Drake']",0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.481,142.037,0.508,2020,
0.309,['Christina Perri'],0.421,285120,0.407,0,6lanRgr6wXibZr8KgzXxBl,0.000961,10,0.11,-7.445,1,A Thousand Years,80,2011-10-18,0.0267,139.028,0.161,2011,265507200.0
0.28300000000000003,['Billie Eilish'],0.726,168840,0.444,0,6IRdLKIyS4p7XNiP8r6rsx,0.14300000000000002,8,0.177,-8.922,0,all the good girls go to hell,79,2019-03-29,0.3720000000000001,185.044,0.569,2019,44668800.0
0.152,['DNCE'],0.774,219147,0.753,1,76hfruVvmfQbw0eYn1nmeC,0.0,4,0.0371,-5.4460000000000015,0,Cake By The Ocean,78,2016-11-18,0.0517,119.002,0.8959999999999999,2016,155174400.0
0.402,['Bad Bunny'],0.9,170972,0.603,0,41wtwzCZkXwpnakmwJ239F,4.81e-06,2,0.134,-5.313,1,Si Veo a Tu Mamá,82,2020-02-28,0.0646,129.928,0.8240000000000001,2020,0.0
0.117,['ZAYN'],0.584,202747,0.7,1,0PDUDa38GO8lMxLCRc4lL1,0.0,11,0.0939,-4.275,1,PILLOWTALK,78,2016-03-25,0.0456,124.944,0.438,2016,162950400.0
0.033,"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",0.61,193000,0.83,0,2Rk4JlNc2TPmZe2af99d45,0.0,0,0.118,-4.105,1,ME! (feat. Brendon Urie of Panic! At The Disco),79,2019-08-23,0.0571,182.162,0.728,2019,
0.0016,"['City Girls', 'Doja Cat']",0.943,218333,0.6409999999999999,1,5EzL7hGT9g2Tvqsy158Lu9,0.0,1,0.211,-5.598,1,Pussy Talk,76,2020-06-20,0.191,99.099,0.242,2020,20995200.0
0.00599,['Playboi Carti'],0.642,124094,0.69,1,4CzhtKifG867Lu5DNQVBSA,1.3e-06,11,0.322,-5.101,1,Vamp Anthem,77,2020-12-25,0.261,164.075,0.6409999999999999,2020,7776000.0
0.265,"['Anuel AA', 'Romeo Santos']",0.75,219357,0.665,0,3f5lA8nnc4YYF1qf78WpHw,0.0,8,0.0515,-3.083,1,Ella Quiere Beber - Remix,76,2018-11-02,0.124,95.239,0.6970000000000001,2018,68256000.0
0.0778,['Bon Jovi'],0.532,249293,0.887,0,37ZJ0p5Jm13JPevGcx4SkF,0.000214,0,0.294,-3.757,1,Livin' On A Prayer,82,1986-08-16,0.0335,122.511,0.795,1986,386467200.0
0.00671,"['Travis Scott', 'Young Thug', 'M.I.A.']",0.835,202795,0.6990000000000001,1,4jVBIpuOiMj1crqd8LoCrJ,0.0,8,0.195,-5.405,0,FRANCHISE (feat. Young Thug & M.I.A.),81,2020-09-25,0.277,154.981,0.547,2020,
0.259,"['Meek Mill', 'Drake']",0.889,180522,0.496,1,2IRZnDFmlqMuOrYOLnZZyc,0.0,4,0.252,-6.365,0,Going Bad (feat. Drake),81,2018-11-30,0.0905,86.00299999999999,0.544,2018,
0.7509999999999999,['Lewis Capaldi'],0.501,182161,0.405,0,2TIlqbIneP0ZY1O0EzYLlc,0.0,1,0.105,-5.6789999999999985,1,Someone You Loved,80,2018-11-08,0.0319,109.891,0.446,2018,47347200.0
0.594,['Frank Ocean'],0.861,133680,0.647,1,4S4Mfvv03M1cHgIOJcbUCL,0.6609999999999999,7,0.114,-7.425,1,In My Room,78,2019-11-02,0.0675,158.037,0.67,2019,84153600.0
0.758,['Fousheé'],0.711,141224,0.5920000000000001,1,6HlE9t71z9DjGi7KqSyEpA,0.0,4,0.156,-7.136,0,Deep End,86,2020-07-31,0.23,124.749,0.535,2020,354931200.0
0.0417,['Portugal. The Man'],0.8009999999999999,163253,0.795,0,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,Feel It Still,78,2017-06-16,0.0504,79.028,0.754,2017,110419200.0
0.865,['Michael Bublé'],0.647,119787,0.465,0,5PuKlCjfEVIXl0ZBp5ZW9g,0.0,7,0.0882,-8.308,1,Holly Jolly Christmas,80,2012-11-09,0.0428,151.251,0.6990000000000001,2012,483840000.0
0.393,"[""Rag'n'Bone Man""]",0.602,200187,0.7070000000000001,0,58zsLZPvfflaiIbNWoA22O,0.0,11,0.165,-4.097,1,Human,76,2017-02-10,0.302,75.09,0.5539999999999999,2017,541641600.0
0.232,['Morgan Wallen'],0.5489999999999999,293707,0.44,0,0mKnuxVkPi5h0kuvZl44VM,7.37e-06,7,0.107,-8.192,1,Cover Me Up,76,2021-01-08,0.0264,128.01,0.214,2021,7776000.0
0.212,['Pop Smoke'],0.5479999999999999,216387,0.805,1,79s5XnCN4TJKTVMSmOx8Ep,0.000389,7,0.408,-5.732,1,Dior,85,2019-07-26,0.35100000000000003,142.094,0.648,2019,10454400.0
0.423,['Loren Allred'],0.277,207787,0.394,0,0Gl5s8IhMmQE5YQwM8Qx1J,0.0,8,0.0952,-8.902999999999997,1,Never Enough,76,2017-12-08,0.0336,86.777,0.227,2017,94694400.0
0.701,['James Arthur'],0.311,208827,0.485,0,55Am8neGJkdj2ADaM3aw5H,0.0,6,0.0726,-5.726,0,Train Wreck,88,2016-10-28,0.0365,77.355,0.225,2016,181526400.0
0.224,['Brent Faiyaz'],0.764,158421,0.394,1,0oufSLnKQDoBFX5mgkDCgR,8.71e-05,8,0.119,-8.559,1,Trust,80,2018-10-19,0.154,92.011,0.471,2018,541641600.0
0.388,['Christian Nodal'],0.504,167373,0.503,0,1qfoq1qvZT7VwDVeekCJ97,0.0,7,0.0608,-3.313,1,De Los Besos Que Te Di,77,2019-05-10,0.0422,195.593,0.7090000000000001,2019,44668800.0
0.14300000000000002,"['Rauw Alejandro', 'Farruko']",0.879,199711,0.703,0,6mAN61JH0dzyZpWslS11jy,0.0,1,0.0569,-4.2189999999999985,1,Fantasias,79,2019-08-29,0.0701,94.004,0.7879999999999999,2019,362880000.0
0.0946,"['Jhay Cortez', 'Bad Bunny']",0.807,227520,0.606,1,2tFwfmceQa1Y6nRPhYbEtC,0.0,3,0.119,-8.871,0,CÓMO SE SIENTE - Remix,83,2020-05-09,0.08800000000000001,92.988,0.304,2020,20995200.0
0.34600000000000003,"['Bazzi', 'Camila Cabello']",0.638,180000,0.7170000000000001,0,4VUwkH455At9kENOfzTqmF,0.0,2,0.105,-4.722,1,Beautiful (feat. Camila Cabello),76,2018-08-02,0.0337,100.027,0.249,2018,
0.784,['Frank Ocean'],0.444,248808,0.0924,0,2LMkwUfqC6S6s6qDVlEuzV,0.0,0,0.304,-15.605,1,White Ferrari,77,2016-08-20,0.0366,108.917,0.219,2016,147225600.0
0.221,"['24kGoldn', 'iann dior']",0.7,140526,0.722,1,3tjFYV6RSFtuktYl3ZtYcq,0.0,7,0.272,-3.5580000000000003,0,Mood (feat. iann dior),96,2020-07-24,0.0369,90.989,0.7559999999999999,2020,
0.556,"['Post Malone', 'Swae Lee']",0.76,158040,0.479,0,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,Sunflower - Spider-Man: Into the Spider-Verse,84,2018-12-14,0.0466,89.911,0.913,2018,
0.443,"['Summer Walker', 'Drake']",0.6559999999999999,222374,0.4320000000000001,1,14SaZBTjxlorHJQxXh01Hu,0.0,6,0.132,-9.481,0,Girls Need Love (with Drake) - Remix,77,2018-10-19,0.217,97.022,0.0897,2018,
0.0493,"['All Time Low', 'blackbear']",0.369,174068,0.845,1,0tyR7Bu9P086aWBFZ4QJoo,0.0,0,0.416,-3.449,0,Monsters (feat. blackbear),77,2020-04-03,0.0611,78.532,0.782,2020,
0.312,['NF'],0.662,212120,0.7140000000000001,0,52okn5MNA47tk87PeZJLEL,0.0,5,0.179,-5.68,0,Let You Down,82,2017-10-06,0.121,147.997,0.464,2017,97372800.0
0.00433,['One Direction'],0.536,228133,0.768,0,2Bs4jQEGMycglOfWPBqrVG,0.0,10,0.114,-5.948,0,Steal My Girl,78,2014-11-17,0.0347,77.217,0.545,2014,205113600.0
0.19,['CJ'],0.711,123429,0.598,1,5vGLcdRuSbUhD8ScwsGSdA,0.0,3,0.15,-7.621,0,Whoopty,94,2020-08-20,0.182,140.175,0.737,2020,10454400.0
0.0161,['Kanye West'],0.542,292093,0.914,1,2gZUPNdnz5Y45eiGxpHGSc,0.0,0,0.7440000000000001,-4.747,0,POWER,78,2010-11-22,0.113,153.993,0.5760000000000001,2010,5097600.0
0.114,"['Internet Money', 'Juice WRLD', 'Trippie Redd']",0.7609999999999999,174730,0.517,1,2rFsFjq0D9JAmc0APpCO6P,0.0,5,0.157,-6.916,1,Blastoff (feat. Juice Wrld & Trippie Redd),76,2020-08-29,0.0927,147.912,0.46,2020,
0.469,['XXXTENTACION'],0.872,119133,0.391,1,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,Jocelyn Flores,87,2017-08-25,0.242,134.02100000000002,0.4370000000000001,2017,89424000.0
0.7440000000000001,['Kylie Minogue'],0.685,202547,0.391,0,0cM5URUqqQTpJWonmdzF1J,0.0,1,0.142,-7.183,1,Santa Baby,77,2010-11-30,0.0435,87.101,0.443,2010,452304000.0
0.16699999999999998,['Childish Gambino'],0.743,326933,0.34700000000000003,1,0wXuerDYiBnERgIpbb3JBR,0.00951,1,0.103,-11.174,1,Redbone,82,2016-12-02,0.121,160.143,0.5720000000000001,2016,120960000.0
0.135,"['Lil Baby', '42 Dugg']",0.926,181929,0.542,1,6gxKUmycQX7uyMwJcweFjp,0.0,1,0.0877,-5.064,1,We Paid (feat. 42 Dugg),81,2020-05-01,0.293,135.14,0.564,2020,
0.723,['Jack Stauber'],0.705,208026,0.373,0,2mlGPkAx4kwF8Df0GlScsC,0.81,7,0.289,-9.066,1,Buttercup,78,2017-03-25,0.0384,120.046,0.551,2017,510019200.0
0.0722,['Imagine Dragons'],0.383,260773,0.637,0,2RSHsoi04658QL5xgQVov3,0.0,3,0.368,-6.9929999999999986,1,Bad Liar,81,2018-11-09,0.0703,177.91299999999995,0.0827,2018,120960000.0
0.39,"['ROSALÍA', 'J Balvin', 'El Guincho']",0.882,161627,0.6890000000000001,0,2qG5sZ7Si6sdK74qLxedYM,0.00325,6,0.0501,-4.027,1,Con Altura,78,2019-03-28,0.124,97.963,0.746,2019,55296000.0
0.00161,"['CORPSE', 'Savage Ga$p']",0.614,105176,0.937,1,7bCfHiRcfUjG0YVVNUL7Ve,0.00136,1,0.103,-7.443,1,E-GIRLS ARE RUINING MY LIFE!,85,2020-09-25,0.115,84.98,0.386,2020,
0.168,"['Saweetie', 'Jhené Aiko']",0.865,189496,0.792,1,3MEruRteiUZXkStfTlZqRn,1.46e-05,4,0.107,-4.207,1,Back to the Streets (feat. Jhené Aiko),77,2020-10-23,0.0677,101.985,0.562,2020,
0.139,['Bad Bunny'],0.762,213609,0.861,1,0Lsis3LB0XAK6XlTHXaJk2,1.08e-06,4,0.0956,-4.075,0,MALDITA POBREZA,79,2020-11-27,0.0652,133.037,0.588,2020,10454400.0
0.15,"['Polo G', 'Lil Tjay']",0.772,166560,0.639,1,6uFn47ACjqYkc0jADwEdj1,0.0,1,0.0698,-7.119,1,Pop Out (feat. Lil Tjay),81,2019-06-07,0.467,168.112,0.261,2019,
