id,acousticness,name,artists,danceability,duration_ms,energy,explicit,instrumentialness key,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,Sampled Times,CoveredTimes,Remix Times,Remix of ,Sample of,Cover Of
4VDpxXor1Y0Fkucgn9aMcg,0.0992,TiK ToK,['Kesha'],0.758,199693,0.838,0,0,2,0.288,-2.713,0,36,2018-12-07,0.122,120.029,0.711,2018,20,21,5,-1,1,-1
4VDpxXor1Y0Fkucgn9aMcg,0.0992,TiK ToK,['Kesha'],0.758,199693,0.838,0,0,2,0.288,-2.713,0,36,2018-12-07,0.122,120.029,0.711,2018,20,21,5,-1,1,-1
6gbiTbclnHlmSIPfmF2zEc,0.0394,Gang Shit No Lame Shit,['Key Glock'],0.828,131600,0.434,1,0,5,0.0806,-10.609,1,74,2018-11-23,0.301,115.071,0.38,2018,-1,-1,-1,-1,1,-1
0utLWSIbolqT7KyppMuxKY,0.0199,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']",0.645,250373,0.787,0,0,2,0.0418,-4.732,1,38,2018-12-07,0.26,105.043,0.553,2018,-1,-1,-1,-1,-1,-1
0utLWSIbolqT7KyppMuxKY,0.0199,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']",0.645,250373,0.787,0,0,2,0.0418,-4.732,1,38,2018-12-07,0.26,105.043,0.553,2018,-1,-1,-1,-1,-1,-1
18uwL0vNUanqZH0ro2QcOP,0.607,comethru,['Jeremy Zucker'],0.795,181613,0.178,0,0,0,0.623,-11.991,1,81,2018-09-28,0.0574,93.982,0.608,2018,-1,1,-1,-1,-1,-1
0vkLnZMWMmE3DDREbmEMeB,0.284,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']",0.778,218093,0.824,0,0,10,0.405,-5.892,0,35,2018-12-07,0.0712,100.024,0.756,2018,-1,-1,-1,-1,-1,-1
0vkLnZMWMmE3DDREbmEMeB,0.284,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']",0.778,218093,0.824,0,0,10,0.405,-5.892,0,35,2018-12-07,0.0712,100.024,0.756,2018,-1,-1,-1,-1,-1,-1
2VxeLyX666F8uXCJ0dZF8B,0.371,Shallow,"['Lady Gaga', 'Bradley Cooper']",0.572,215733,0.385,0,0,7,0.231,-6.362,1,84,2018-10-05,0.0308,95.799,0.323,2018,2,20,-1,-1,-1,-1
4arAdS8VHo30vYrfKD9ZSA,0.388,"Golden Years - Live '83, 2018 Remaster",['David Bowie'],0.425,211573,0.933,0,0.0252,11,0.981,-9.282,1,11,2018-10-12,0.0683,112.055,0.355,2018,3,11,-1,-1,-1,-1
1dOlBYd9p7MC2BAvWzP4zb,0.258,Substance,['03 Greedo'],0.599,219834,0.32,1,0,3,0.106,-13.716,0,74,2018-03-09,0.0787,70.996,0.197,2018,-1,-1,-1,-1,-1,-1
0INehbMZOFPnaPBAjK97i3,0.000616,I'll Be Fine,['Juice WRLD'],0.523,244194,0.678,1,0,8,0.142,-6.071,1,75,2018-12-10,0.0692,159.909,0.277,2018,-1,-1,-1,-1,-1,-1
4MXhiYIRDMGAuvZc5IFTwC,0.142,ASTROTHUNDER,['Travis Scott'],0.7,142969,0.46,1,4.81E-05,4,0.111,-8.111,0,74,2018-08-03,0.0661,151.901,0.286,2018,-1,-1,-1,-1,-1,-1
2CdqSuHCuvqXkwCJUr9ja7,0.0019,Just As You Are,"['Armin van Buuren', 'Rising Star', 'Fiora']",0.511,176370,0.965,0,0.00592,11,0.584,-4.398,0,23,2018-12-14,0.0426,138.01,0.227,2018,-1,-1,-1,-1,-1,-1
2BOqDYLOJBiMOXShCV1neZ,0.839,Dancing On My Own,['Calum Scott'],0.682,260285,0.173,0,3.26E-05,1,0.0983,-8.749,1,82,2018-03-09,0.0314,112.663,0.236,2018,-1,-1,1,-1,-1,1
3afkJSKX0EAMsJXTZnDXXJ,0.162,Strawberries & Cigarettes,['Troye Sivan'],0.578,201539,0.537,0,0,9,0.076,-8.676,1,78,2018-03-16,0.0832,83.909,0.25,2018,-1,-1,-1,-1,-1,-1
32lItqlMi4LBhb4k0BaSaC,0.64,Candy Paint,['Post Malone'],0.664,227533,0.667,1,1.22E-06,4,0.0753,-5.941,1,76,2018-04-27,0.154,180.064,0.381,2018,-1,1,-1,-1,-1,-1
7iJDjSqmqWwzQiu3haqSJT,0.000529,A Slice Of Heaven (Mixed),"['Ferry Corsten', 'Paul Oakenfold']",0.509,128293,0.993,0,0.649,7,0.409,-6.379,1,19,2018-12-14,0.0644,134.415,0.439,2018,-1,-1,-1,-1,-1,-1
0CZ8lquoTX2Dkg7Ak2inwA,0.648,1950,['King Princess'],0.6,225133,0.535,1,4.70E-06,4,0.162,-7.043,1,77,2018-02-23,0.107,71.912,0.269,2018,-1,-1,-1,-1,-1,-1
3CA9pLiwRIGtUBiMjbZmRw,0.0891,Nice For What,['Drake'],0.585,210747,0.909,1,9.70E-05,8,0.119,-6.474,1,77,2018-06-29,0.0707,93.372,0.758,2018,7,2,-1,-1,3,-1
6HJHZJhiUnS868kt281ZIX,0.000278,White Swan (Mixed),['KhoMha'],0.483,66439,0.948,0,0.472,9,0.18,-5.84,0,20,2018-12-14,0.04,130.006,0.742,2018,-1,-1,-1,-1,-1,-1
0baNzeUcPQnQSagpe8T0mD,0.964,worldstar money (interlude),['Joji'],0.577,126312,0.387,1,0.705,7,0.208,-8.607,1,75,2018-02-14,0.274,146.565,0.459,2018,-1,-1,-1,-1,-1,-1
46M2hXnaQpueG7vSvgVtVH,0.164,GTG,['Freddie Dredd'],0.88,93894,0.777,1,0.0171,7,0.0957,-6.875,0,73,2018-08-10,0.125,154.955,0.974,2018,-1,-1,-1,-1,3,-1
0TkJIyL69RAUIbNwGub6uR,0.0364,Burn The House Down,['AJR'],0.454,212374,0.66,1,0,0,0.181,-4.357,1,71,2018-09-21,0.168,184.353,0.568,2018,-1,-1,-1,-1,-1,-1
6i9dfP7TLazWR7gDqbxa8w,2.00E-06,Violet (Mixed),['Fatum'],0.42,44307,0.838,0,0.0314,6,0.322,-5.347,0,20,2018-12-14,0.428,129.95,0.592,2018,-1,-1,-1,-1,-1,-1
1wa6QQsdSE3X2GbRljGpFk,0.373,Candles,['Juice WRLD'],0.715,183703,0.574,1,0,7,0.174,-6.236,1,75,2018-12-10,0.0817,157,0.337,2018,-1,-1,-1,-1,-1,-1
4WzhjxvLP95y7AMDy0Atwb,0.8,Out Of Love,['Alessia Cara'],0.481,227693,0.267,0,0,7,0.249,-9.249,1,79,2018-11-30,0.0339,117.64,0.137,2018,1,-1,1,-1,-1,-1
0TlLq3lA83rQOYtrqBqSct,0.0165,Nonstop,['Drake'],0.912,238614,0.412,1,0.0126,7,0.104,-8.074,1,78,2018-06-29,0.123,154.983,0.423,2018,3,-1,-1,-1,1,-1
6nO3tr47nr2P7f3hXb8JIo,0.381,Champion (feat. Travis Scott),"['NAV', 'Travis Scott']",0.642,195053,0.782,1,0,5,0.108,-3.395,0,72,2018-05-18,0.0477,162.005,0.396,2018,-1,-1,-1,-1,-1,-1
6YMf299OCTq5q8pbGjv6r1,0.013,Sad Angel - 2018 Remaster,['Fleetwood Mac'],0.431,243907,0.889,0,2.01E-05,6,0.222,-5.546,1,31,2018-11-16,0.0349,161.145,0.814,2018,-1,-1,-1,-1,-1,-1
09IStsImFySgyp0pIQdqAc,0.171,The Middle,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732,0.657,0,0,7,0.112,-3.061,1,82,2018-01-23,0.0449,107.01,0.437,2018,3,5,-1,-1,-1,-1
2HRpqUsdfTTL5KdACH6VIe,0.212,Love Shines - 2018 Remaster,['Fleetwood Mac'],0.62,288480,0.703,0,0.0012,7,0.136,-7.847,1,33,2018-11-16,0.0226,98.325,0.642,2018,-1,-1,-1,-1,-1,-1
0FZ4Dmg8jJJAPJnvBIzD9z,0.0521,ZEZE (feat. Travis Scott & Offset),"['Kodak Black', 'Offset', 'Travis Scott']",0.861,228760,0.603,1,0,8,0.0924,-5.788,0,79,2018-12-14,0.176,98.043,0.504,2018,-1,-1,-1,-1,-1,-1
09mEdoA6zrmBPgTEN5qXmN,0.17,Call Out My Name,['The Weeknd'],0.461,228373,0.593,0,0,1,0.307,-4.954,1,81,2018-03-30,0.0356,134.17,0.175,2018,1,2,-1,-1,1,-1
4vaxvNDaLSoD36iZX515ug,0.434,Betrayed,['Lil Xan'],0.821,187173,0.434,1,0,10,0.128,-9.194,0,74,2018-04-06,0.118,120.012,0.241,2018,-1,-1,1,-1,-1,-1
7cXfnOlHiRocLQEKHRe5hE,0.717,Jewel Eyed Judy - 2018 Remaster,['Fleetwood Mac'],0.542,199373,0.194,0,0.000262,9,0.066,-16.503,1,32,2018-11-16,0.0308,90.239,0.381,2018,-1,-1,-1,-1,-1,-1
3swc6WTsr7rl9DqQKQA55C,0.546,Psycho (feat. Ty Dolla $ign),"['Post Malone', 'Ty Dolla $ign']",0.75,221440,0.56,1,0,8,0.111,-8.094,1,80,2018-04-27,0.105,140.06,0.459,2018,-1,-1,-1,-1,-1,-1
1sppdZoKN39258NWRfb6TN,0.0449,Think About Me - Single; 2018 Remaster,['Fleetwood Mac'],0.658,164480,0.8,0,0.000487,0,0.106,-7.834,1,31,2018-11-16,0.0289,118.553,0.771,2018,-1,4,-1,-1,-1,-1
58q2HKrzhC3ozto2nDdN4z,0.099,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",0.816,253390,0.726,1,0,5,0.372,-3.998,0,81,2018-04-06,0.129,136.048,0.65,2018,4,2,2,-1,2,-1
1e7M98usgS7tK89PoEbqpz,0.00264,Isn't It Midnight - 2018 Remaster,['Fleetwood Mac'],0.469,253760,0.73,0,0.0482,0,0.15,-11.89,0,32,2018-11-16,0.0358,145.781,0.573,2018,-1,-1,-1,-1,-1,-1
6zeeWid2sgw4lap2jV61PZ,0.0765,Better,['Khalid'],0.596,229320,0.552,0,0.334,0,0.104,-10.278,0,76,2018-10-18,0.097,97.949,0.112,2018,1,1,3,-1,-1,-1
4C6um1v4oCpbfBbZNTDry8,0.172,Heroes Are Hard to Find (Single) - 2018 Remaster,['Fleetwood Mac'],0.652,166813,0.751,0,0.000258,2,0.203,-8.541,1,32,2018-11-16,0.0279,99.355,0.922,2018,-1,-1,-1,-1,-1,-1
2cYqizR4lgvp4Qu6IQ3qGN,0.0531,BUTTERFLY EFFECT,['Travis Scott'],0.763,190557,0.628,0,0,11,0.114,-5.85,1,80,2018-08-03,0.05,140.958,0.193,2018,5,-1,-1,-1,1,-1
5274I4mUMnYczyeXkGDWZN,0.0484,Fine China,"['Future', 'Juice WRLD']",0.656,141587,0.542,1,0,7,0.126,-7.358,1,76,2018-10-19,0.323,166.111,0.551,2018,-1,-1,-1,-1,-1,-1
0vhUTGWAGqyQGez2gSWeyZ,0.146,Love Is Dangerous - 2018 Remaster,['Fleetwood Mac'],0.642,198200,0.712,0,3.41E-05,5,0.15,-10.27,1,29,2018-11-16,0.0285,112.75,0.826,2018,-1,-1,-1,-1,-1,-1
3okWQ7ykLevuruyk60bFgy,0.0251,No Scrubs,['TLC'],0.743,214400,0.675,0,0.000717,8,0.0685,-4.267,0,39,2018-12-07,0.0953,92.909,0.59,2018,55,16,-1,-1,-1,-1
3okWQ7ykLevuruyk60bFgy,0.0251,No Scrubs,['TLC'],0.743,214400,0.675,0,0.000717,8,0.0685,-4.267,0,39,2018-12-07,0.0953,92.909,0.59,2018,55,16,-1,-1,-1,-1
3GJ4hzg4lrGwU51Y3VARbF,0.356,Speechless,['Dan + Shay'],0.616,213387,0.438,0,0,1,0.24,-5.968,1,75,2018-06-22,0.0298,135.929,0.386,2018,-1,-1,-1,-1,-1,-1
3ER2XRLMw5TP0ksBdXXrK3,0.632,I Do - Edit; 2018 Remaster,['Fleetwood Mac'],0.668,229560,0.766,0,0.000541,2,0.108,-6.164,1,31,2018-11-16,0.0293,120.339,0.813,2018,-1,-1,-1,-1,-1,-1
2qxmye6gAegTMjLKEBoR3d,0.74,Let Me Down Slowly,['Alec Benjamin'],0.652,169354,0.557,0,0,1,0.124,-5.714,0,84,2018-11-16,0.0318,150.073,0.483,2018,1,-1,-1,-1,-1,-1
2Ra0demNPBUydUaJWTMsy6,0.356,Remember Me - 2018 Remaster,['Fleetwood Mac'],0.664,165707,0.549,0,0,2,0.321,-12.145,1,31,2018-11-16,0.029,125.428,0.935,2018,-1,-1,-1,-1,-1,-1
7zLYKWcXnYeHHWidalz7rj,0.462,Noticed,['Lil Mosey'],0.699,165000,0.558,1,0,11,0.116,-7.622,1,79,2018-10-19,0.0603,79.992,0.493,2018,1,-1,-1,-1,-1,-1
5sVW3lrHfRnPYkTHHeaM7j,0.239,Spare Me a Little of Your Love - 2018 Remaster,['Fleetwood Mac'],0.591,227187,0.715,0,0.00696,7,0.323,-8.406,1,31,2018-11-16,0.0301,95.145,0.827,2018,-1,4,-1,-1,-1,-1
69vToJ9BMbbLlFZo7k7A7B,0.918,You Are The Reason,['Calum Scott'],0.331,204326,0.235,0,0,10,0.137,-7.7,1,82,2018-03-09,0.0299,171.232,0.218,2018,-1,3,3,-1,-1,-1
7yFWGNwgCJCZuf26chEeQV,0.0173,Gettin' Jiggy Wit It,['Will Smith'],0.882,227933,0.874,0,1.84E-06,6,0.152,-4.518,1,36,2018-12-07,0.141,107.88,0.842,2018,18,2,2,-1,6,-1
7yFWGNwgCJCZuf26chEeQV,0.0173,Gettin' Jiggy Wit It,['Will Smith'],0.882,227933,0.874,0,1.84E-06,6,0.152,-4.518,1,36,2018-12-07,0.141,107.88,0.842,2018,18,2,2,-1,6,-1
2GGMabyHXnJmjY6CXhhB2e,0.00534,Money,['Cardi B'],0.95,183527,0.59,1,0,8,0.11,-6.508,0,78,2018-10-23,0.29,130.003,0.219,2018,1,-1,-1,-1,-1,-1
3KrdXYHIv0fikr5qKOxRAq,0.169,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']",0.745,214773,0.544,0,5.33E-05,7,0.12,-4.517,0,36,2018-12-07,0.0303,104.985,0.422,2018,-1,-1,-1,-1,-1,-1
3KrdXYHIv0fikr5qKOxRAq,0.169,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']",0.745,214773,0.544,0,5.33E-05,7,0.12,-4.517,0,36,2018-12-07,0.0303,104.985,0.422,2018,-1,-1,-1,-1,-1,-1
14SaZBTjxlorHJQxXh01Hu,0.443,Girls Need Love (with Drake) - Remix,"['Summer Walker', 'Drake']",0.656,222374,0.432,1,0,6,0.132,-9.481,0,77,2018-10-19,0.217,97.022,0.0897,2018,-1,-1,-1,-1,-1,-1
5p7ujcrUXASCNwRaWNHR1C,0.297,Without Me,['Halsey'],0.752,201661,0.488,1,9.11E-06,6,0.0936,-7.05,1,82,2018-10-04,0.0705,136.041,0.533,2018,1,3,2,-1,1,-1
2VWBdFsDJVGlRTdz4PvYwy,0.671,Dive - Recorded At Sound Stage Nashville,['Luke Combs'],0.742,260863,0.363,0,1.43E-06,1,0.145,-8.188,1,69,2018-03-07,0.0282,130.921,0.351,2018,-1,-1,-1,-1,-1,-1
5qHirGR7M9tdm6C17DlzSY,0.073,REEL IT IN,['Aminé'],0.754,121347,0.342,1,0,10,0.193,-8.677,0,76,2018-08-15,0.0991,128.981,0.423,2018,-1,-1,-1,-1,-1,-1
0rXtX2IGVXqp9qvvAm0q7H,0.000161,In The Dark (Mixed),"['Andrew Rayel', 'HALIENE']",0.475,103200,0.863,0,0,7,0.825,-5.941,1,19,2018-12-14,0.0542,131.865,0.283,2018,-1,-1,-1,-1,-1,-1
6mQk6BobfSowK9DppyOt21,0.000294,Only Road (Mixed) - Cosmic Gate Remix,"['Gabriel & Dresden', 'Sub Teal', 'Cosmic Gate']",0.43,51707,0.961,0,0,2,0.62,-4.77,0,19,2018-12-14,0.229,129.993,0.402,2018,-1,-1,-1,-1,-1,-1
5wofIGc1mntm180ReuFE0Q,0.0067,Till The Sunrise (Mixed),['Giuseppe Ottaviani'],0.524,82267,0.996,0,0.857,1,0.335,-5.609,0,19,2018-12-14,0.0648,139.967,0.601,2018,-1,-1,-1,-1,-1,-1
1MhXdlCQPnO56T57MfmaRm,0.0965,Ghost Of You,['5 Seconds of Summer'],0.458,197411,0.561,0,0,10,0.156,-4.819,1,76,2018-06-15,0.0269,149.875,0.206,2018,-1,-1,-1,-1,-1,-1
04ZTP5KsCypmtCmQg5tH9R,0.00281,I'm a Mess,['Bebe Rexha'],0.63,195519,0.694,0,0,11,0.0719,-6.257,0,77,2018-06-22,0.0253,97.005,0.216,2018,-1,1,-1,-1,1,-1
4RFMIvUuRH54gYLlrJUYIk,0.0114,Always (Mixed) - Above & Beyond Club Mix,"['Above & Beyond', 'Zoë Johnston']",0.458,59080,0.911,0,0.815,7,0.204,-5.922,1,18,2018-12-14,0.0344,129.98,0.392,2018,-1,-1,-1,-1,-1,-1
0QIjsbm2fh1cJ45XO9eGqq,0.00381,Wake Up in the Sky,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']",0.8,204665,0.578,1,0,4,0.359,-5.144,0,74,2018-09-14,0.0485,143.01,0.367,2018,1,-1,-1,-1,-1,-1
4SzmDa9kLhM88Ci1CXfVQE,3.00E-06,A World Beyond (Mixed),"['Aly & Fila', 'Philippe El Sisi', 'Omar Sherif']",0.386,82280,0.991,0,0.928,10,0.306,-6.695,0,20,2018-12-14,0.0874,139.987,0.326,2018,-1,-1,-1,-1,-1,-1
1N1ZpYUJc9fwrqk53FGgWv,0.0215,Santa's Coming for Us,['Sia'],0.547,205267,0.814,0,0,1,0.0475,-6.191,1,78,2018-11-01,0.12,92.986,0.724,2018,-1,-1,-1,-1,1,-1
4n1G95lYBm9jtPI7UrWrPI,2.20E-05,Without You My Love (Mixed) - Myon Definitive Mix,"['Seven Lions', 'Rico & Miella', 'Myon']",0.527,43827,0.927,0,0.00411,2,0.509,-5.726,1,19,2018-12-14,0.0455,130.019,0.624,2018,-1,-1,-1,-1,-1,-1
4OafepJy2teCjYJbvFE60J,0.0211,breathin,['Ariana Grande'],0.568,198160,0.656,1,1.37E-05,8,0.213,-5.413,1,75,2018-08-17,0.0433,100.049,0.364,2018,-1,1,-1,-1,-1,-1
4J85vtoJQoazpZoUeGSiR5,0.0195,Wormhole (Mixed),['NWYR'],0.503,43640,0.981,0,0.963,7,0.419,-6.906,0,19,2018-12-14,0.0847,132.056,0.546,2018,-1,-1,-1,-1,-1,-1
39NDBdU5Xkm5pCFGa5kZtI,0.236,Ladders,['Mac Miller'],0.802,287040,0.463,1,0.00531,8,0.105,-8.379,1,72,2018-08-03,0.162,103.961,0.291,2018,-1,-1,-1,-1,-1,-1
1oP75mIKhxUPbdYadfKAts,0.00974,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",0.85,270933,0.67,0,8.11E-05,0,0.0228,-5.327,1,39,2018-12-07,0.0908,115.017,0.935,2018,-1,-1,-1,-1,-1,-1
1oP75mIKhxUPbdYadfKAts,0.00974,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",0.85,270933,0.67,0,8.11E-05,0,0.0228,-5.327,1,39,2018-12-07,0.0908,115.017,0.935,2018,-1,-1,-1,-1,-1,-1
10Igtw8bSDyyFs7KIsKngZ,0.147,Freaky Friday (feat. Chris Brown),"['Lil Dicky', 'Chris Brown']",0.755,216632,0.599,1,0,8,0.109,-5.042,1,74,2018-03-15,0.224,133.123,0.755,2018,-1,-1,-1,-1,-1,-1
2fSW54bA6x2iWePU7rpCiP,0.0739,Mama Cry,['YNW Melly'],0.543,231298,0.492,1,0,7,0.11,-7.432,1,76,2018-08-03,0.156,220.099,0.107,2018,-1,-1,-1,-1,-1,-1
6OaVWaGfhXn70ZJfdVcabn,0.0204,NO BYSTANDERS,['Travis Scott'],0.731,218284,0.811,1,0,1,0.411,-3.225,1,74,2018-08-03,0.0712,147.045,0.426,2018,1,-1,-1,-1,2,-1
4mKm809DM1ateSsUC2ERYr,0.84,"Radetzky-Marsch, Op. 228","['Johann Strauss I', 'Riccardo Muti', 'Wiener Philharmoniker']",0.562,233787,0.675,0,0.965,9,0.968,-13.339,1,29,2018-01-05,0.203,98.509,0.436,2018,-1,-1,-1,-1,-1,-1
4lFfMRH0YH4pW5gczTDbNC,0.24,Medicine,['Queen Naija'],0.741,219136,0.37,0,0,8,0.118,-8.437,0,69,2018-06-08,0.324,116.06,0.13,2018,-1,-1,-1,-1,-1,-1
17Cs25j5Ui6X6W4Hk1kAyC,0.208,Long Gone,['Juice WRLD'],0.794,187007,0.459,1,7.17E-06,7,0.12,-7.404,1,70,2018-12-10,0.0941,149.033,0.266,2018,-1,-1,-1,-1,-1,-1
3okWQ7ykLevuruyk60bFgy,0.0251,No Scrubs,['TLC'],0.743,214400,0.675,0,0.000717,8,0.0685,-4.267,0,39,2018-12-07,0.0953,92.909,0.59,2018,55,16,-1,-1,-1,-1
3okWQ7ykLevuruyk60bFgy,0.0251,No Scrubs,['TLC'],0.743,214400,0.675,0,0.000717,8,0.0685,-4.267,0,39,2018-12-07,0.0953,92.909,0.59,2018,55,16,-1,-1,-1,-1
5zsHmE2gO3RefVsPyw2e3T,0.00363,What's Up Danger (with Black Caviar),"['Blackway', 'Black Caviar']",0.701,222307,0.755,0,0.000795,2,0.121,-5.82,1,74,2018-12-14,0.0417,95.036,0.116,2018,-1,-1,-1,-1,-1,-1
1G4cdOtF36ZCs6i2dZoC87,0.199,Drunk Me,['Mitchell Tenpenny'],0.499,211768,0.797,0,0,2,0.0933,-3.77,1,69,2018-12-14,0.0554,176.024,0.408,2018,-1,-1,1,-1,-1,-1
02FaKXXL7KUtRc7K0k54tL,0.128,Cozy Little Christmas,['Katy Perry'],0.774,182521,0.608,0,0,7,0.0895,-6.264,1,75,2018-11-15,0.128,137.494,0.56,2018,-1,-1,-1,-1,-1,-1
57tSzJj0AFUJkwmIQS5lOz,4.00E-06,Running For Peace (Mixed),['Alex M.O.R.P.H.'],0.513,70233,0.913,0,0.959,0,0.553,-6.402,1,19,2018-12-14,0.453,137.073,0.227,2018,-1,-1,-1,-1,-1,-1
39oeKRgsLeynDIbWuXyA47,0.684,CAN'T GET OVER YOU (feat. Clams Casino),"['Joji', 'Clams Casino']",0.9,107077,0.316,0,0.0771,9,0.0853,-8.797,1,72,2018-10-26,0.332,129.914,0.844,2018,-1,-1,-1,-1,-1,-1
7vGh3By3B9cjjlxigakFvI,0.00848,Dragon (Mixed),['NWYR'],0.351,43881,0.82,0,0.35,2,0.381,-6.359,0,19,2018-12-14,0.205,130.654,0.275,2018,-1,-1,-1,-1,-1,-1
23c9gmiiv7RCu7twft0Mym,0.586,Who Hurt You?,['Daniel Caesar'],0.649,231964,0.493,1,0.000167,11,0.0667,-7.645,0,72,2018-10-16,0.11,104.542,0.277,2018,-1,-1,-1,-1,-1,-1
4WDRMMsHos9goGpHlirQsf,2.70E-05,Our Origin (Mixed),"['Armin van Buuren', 'Shapov']",0.462,72773,0.902,0,0.716,7,0.687,-6.999,1,19,2018-12-14,0.0358,131.997,0.35,2018,-1,-1,-1,-1,-1,-1
03ThZweiBWFP8tOGsk6QMO,0.11,Russian Cream,['Key Glock'],0.867,142498,0.774,1,0,11,0.157,-5.791,0,68,2018-02-02,0.315,130.007,0.549,2018,-1,-1,-1,-1,-1,-1
396vnE0t7dt1F8MAzW3sAr,3.60E-05,Surrender (Mixed),"['Darude', 'Ashley Wallbridge', 'Foux']",0.481,58187,0.949,0,1.02E-05,2,0.762,-5.604,1,19,2018-12-14,0.208,132.087,0.179,2018,-1,-1,-1,-1,-1,-1
2UVbBKQOdFAekPTRsnkzcf,0.00263,Stir Fry,['Migos'],0.817,190288,0.816,1,0,2,0.159,-5.402,1,71,2018-01-26,0.269,181.982,0.508,2018,1,-1,-1,-1,1,-1
3EPXxR3ImUwfayaurPi3cm,0.697,Be Alright,['Dean Lewis'],0.553,196373,0.586,1,0,11,0.0813,-6.319,1,82,2018-06-29,0.0362,126.684,0.443,2018,1,1,-1,-1,-1,-1
6a8h9MaC7VZlJGGHO4DEHq,7.00E-06,This Life (Mixed),"['Craig Connelly', 'Roxanne Emery']",0.445,83268,0.99,0,0.931,1,0.152,-6.38,1,19,2018-12-14,0.0744,138.395,0.854,2018,-1,-1,-1,-1,-1,-1
6Up545NUflOiXo8cEraH49,0.682,You Say,['Lauren Daigle'],0.494,274693,0.632,0,0,5,0.0869,-6.89,1,77,2018-09-07,0.0342,147.873,0.0797,2018,-1,1,-1,-1,-1,-1
5PTG6rrL6EPFD9E2QMI2pl,0.121,JAPAN,['Famous Dex'],0.733,142000,0.678,1,0,6,0.344,-7.771,1,72,2018-04-06,0.438,175.985,0.841,2018,-1,-1,1,-1,-1,-1
3Ol2xnObFdKV9pmRD2t9x8,0.407,Look Back at It,['A Boogie Wit da Hoodie'],0.791,179449,0.587,1,0,3,0.148,-5.075,0,76,2018-12-21,0.0413,96.057,0.536,2018,-1,-1,2,-1,2,-1
2pX8cDZhgdt8MI8dBs4dkM,0.111,"Funky New Year - Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999; 2018 Remaster",['Eagles'],0.733,225787,0.825,0,0.000127,11,0.986,-6.73,0,11,2018-11-02,0.0601,91.995,0.646,2018,-1,-1,-1,-1,-1,-1
4at3d5QWnlibMVN75ECDrp,0.696,Pretty Little Fears (feat. J. Cole),"['6LACK', 'J. Cole']",0.61,240342,0.458,1,0.000103,9,0.0852,-11.336,1,75,2018-09-14,0.36,192.099,0.246,2018,-1,-1,-1,-1,-1,-1
6uVzeU47Qzg0rrMneP5BNg,0.00566,Love Ain't,['Eli Young Band'],0.6,186119,0.851,0,9.78E-06,11,0.0891,-4.645,1,69,2018-05-25,0.0388,98.007,0.727,2018,-1,-1,-1,-1,-1,-1
7vgTNTaEz3CsBZ1N4YQalM,0.0969,Ghost Town,"['Kanye West', 'PARTYNEXTDOOR']",0.573,271387,0.545,1,0,7,0.329,-4.247,0,75,2018-06-01,0.0288,83.378,0.297,2018,1,1,-1,-1,2,-1
0q8lgLvvOceJYYvKn0HDpC,0.0096,The 2018 Gaming Rap Up,['NerdOut'],0.893,332069,0.751,0,0,10,0.167,-8.082,0,20,2018-12-31,0.293,135.877,0.508,2018,-1,-1,-1,-1,-1,-1
7wBJfHzpfI3032CSD7CE2m,0.00947,STARGAZING,['Travis Scott'],0.487,270715,0.789,1,4.05E-06,8,0.189,-3.69,1,78,2018-08-03,0.044,150.007,0.0564,2018,-1,-1,-1,-1,1,-1
6Mcd2tlwSiqsnMC85DF4Ns,0.0319,One Kiss,"['Calvin Harris', 'Dua Lipa']",0.753,209040,0.852,0,8.63E-06,9,0.328,-4.028,0,43,2018-12-07,0.138,124.023,0.586,2018,-1,1,7,-1,-1,-1
6Mcd2tlwSiqsnMC85DF4Ns,0.0319,One Kiss,"['Calvin Harris', 'Dua Lipa']",0.753,209040,0.852,0,8.63E-06,9,0.328,-4.028,0,43,2018-12-07,0.138,124.023,0.586,2018,-1,1,7,-1,-1,-1
2qT1uLXPVPzGgFOx4jtEuo,0.04,no tears left to cry,['Ariana Grande'],0.699,205920,0.713,0,3.11E-06,9,0.294,-5.507,0,80,2018-08-17,0.0594,121.993,0.354,2018,1,3,-1,-1,-1,-1
6lruHh1jF7ezgbLv72xYmf,0.113,FML,['Arizona Zervas'],0.822,223000,0.575,1,0,5,0.106,-5.95,1,77,2018-06-03,0.0934,100.087,0.616,2018,-1,-1,-1,-1,-1,-1
